total_points,minutes,goals_scored,assists,clean_sheets,influence,creativity,threat,ict_index,bonus,bps,value_season,yellow_cards,red_cards,saves,penalties_missed,own_goals,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,goal_contrib,goals_per90,assists_per90,contrib_per90,points_per90,points_per_minute,points_per_million,position_Forward,position_Goalkeeper,position_Manager,position_Midfielder,team_name_Aston Villa,team_name_Bournemouth,team_name_Brentford,team_name_Brighton,team_name_Chelsea,team_name_Crystal Palace,team_name_Everton,team_name_Fulham,team_name_Ipswich,team_name_Leicester,team_name_Liverpool,team_name_Man City,team_name_Man Utd,team_name_Newcastle,team_name_Nott'm Forest,team_name_Southampton,team_name_Spurs,team_name_West Ham,team_name_Wolves
71,1901,3,2,2,398.4,257.2,220.0,87.2,4,365,15.1,6,0,0,0,0,38,3.72,0.78,4.5,36.38,5,0.14203051025775906,0.09468700683850605,0.2367175170962651,3.3613887427669646,0.03734876380852183,4.701986754966888,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,31,0,1,0,24.4,11.0,17.0,5.2,0,20,1.4,0,0,0,0,0,1,0.04,0.0,0.04,0.83,1,0.0,2.903225806451613,2.903225806451613,17.419354838709676,0.1935483870967742,4.285714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
129,2106,7,10,4,629.6,734.9,707.0,207.2,12,543,13.3,1,0,0,1,0,35,7.25,4.97,12.22,37.99,17,0.29914529914529914,0.4273504273504274,0.7264957264957266,5.512820512820513,0.06125356125356125,9.699248120300751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51,1790,1,2,3,433.0,226.6,100.0,76.1,6,216,11.6,2,1,0,0,1,39,0.58,1.41,1.99,34.79,3,0.05027932960893854,0.10055865921787709,0.15083798882681565,2.564245810055866,0.028491620111731845,4.3965517241379315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43,1923,0,1,2,354.8,256.5,132.0,74.5,0,233,9.0,2,0,0,0,1,35,0.31,1.22,1.53,33.28,1,0.0,0.046801872074883,0.046801872074883,2.012480499219969,0.02236089443577743,4.777777777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,1014,0,2,2,212.0,39.4,57.0,30.9,2,139,7.1,4,0,0,0,0,17,0.54,0.7,1.24,13.28,2,0.0,0.17751479289940827,0.17751479289940827,2.8402366863905324,0.03155818540433925,4.507042253521127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66,2160,0,0,4,587.8,0.0,0.0,58.5,2,293,13.8,1,0,68,0,0,37,0.0,0.0,0.0,33.6,0,0.0,0.0,0.0,2.75,0.030555555555555555,4.782608695652174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,504,0,3,1,114.6,148.0,113.0,37.1,2,120,5.5,0,0,0,0,0,12,1.04,1.55,2.59,11.41,3,0.0,0.5357142857142857,0.5357142857142857,6.071428571428572,0.06746031746031746,6.181818181818182,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,10,0,0,0,0.0,0.0,0.0,0.0,0,7,0.7,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0,0.0,0.0,0.0,27.0,0.3,4.285714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19,359,0,2,0,33.2,45.2,34.0,11.0,0,51,4.2,0,0,0,0,0,5,0.2,0.56,0.76,6.87,2,0.0,0.5013927576601671,0.5013927576601671,4.763231197771588,0.052924791086350974,4.523809523809524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34,843,1,0,1,101.2,108.6,156.0,36.7,3,92,6.4,0,0,0,0,0,20,1.63,0.76,2.39,16.29,1,0.10676156583629892,0.0,0.10676156583629892,3.6298932384341636,0.04033214709371293,5.3125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,13,0,0,0,1.0,0.2,0.0,0.1,0,4,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.04,0,0.0,0.0,0.0,6.923076923076923,0.07692307692307693,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17,540,0,0,1,208.2,10.1,0.0,21.7,0,86,4.1,0,0,24,0,0,11,0.0,0.01,0.01,11.8,0,0.0,0.0,0.0,2.8333333333333335,0.03148148148148148,4.146341463414634,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5220.0,58.0,1.1005692599620494,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16,842,0,0,1,242.0,34.4,72.0,34.9,0,104,3.6,0,0,0,0,0,18,0.4,0.12,0.52,17.19,0,0.0,0.0,0.0,1.7102137767220902,0.019002375296912115,4.444444444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,908,2,2,2,183.8,208.3,236.0,62.3,2,151,7.2,2,0,0,0,0,20,2.96,1.55,4.51,17.39,4,0.19823788546255508,0.19823788546255508,0.39647577092511016,4.1629955947136565,0.046255506607929514,5.833333333333333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,385,1,0,1,80.0,68.5,104.0,25.0,2,97,5.1,0,0,0,0,0,9,1.13,0.66,1.79,6.39,1,0.23376623376623376,0.0,0.23376623376623376,6.545454545454546,0.07272727272727272,5.490196078431373,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
118,3154,2,6,6,807.4,531.5,188.0,152.7,15,496,26.2,1,0,0,0,1,59,1.18,2.75,3.93,56.95,8,0.05707038681039949,0.17121116043119847,0.22828154724159797,3.36715282181357,0.03741280913126189,4.5038167938931295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40,1769,0,1,3,281.8,213.9,51.0,54.7,0,221,8.0,7,1,0,0,0,31,0.39,0.89,1.28,30.15,1,0.0,0.05087620124364048,0.05087620124364048,2.035048049745619,0.022611644997173545,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
42,834,1,4,4,72.0,139.5,194.0,39.5,3,111,8.1,1,0,0,0,0,18,2.2,0.91,3.11,17.83,5,0.1079136690647482,0.4316546762589928,0.539568345323741,4.532374100719424,0.050359712230215826,5.185185185185185,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
69,2259,0,0,4,619.8,0.0,0.0,62.1,1,261,16.4,0,0,82,0,1,41,0.0,0.0,0.0,37.78,0,0.0,0.0,0.0,2.749003984063745,0.03054448871181939,4.207317073170732,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
193,2974,13,11,8,903.0,737.8,1081.0,271.9,21,678,24.4,1,0,0,0,0,50,8.6,6.47,15.07,51.12,24,0.3934095494283793,0.3328850033624748,0.7262945527908541,5.840618695359785,0.06489576328177539,7.909836065573771,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27,1056,0,0,2,204.0,142.0,70.0,41.3,1,89,6.6,5,0,0,0,1,21,0.37,0.89,1.25,19.8,0,0.0,0.0,0.0,2.3011363636363638,0.02556818181818182,4.090909090909091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,818,0,0,3,148.4,152.3,14.0,31.4,3,159,9.2,3,0,0,0,0,8,0.23,1.89,2.12,13.03,0,0.0,0.0,0.0,3.9608801955990223,0.044009779951100246,3.91304347826087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
76,2108,2,1,5,420.4,310.9,173.0,90.4,4,219,17.3,5,0,0,0,0,41,1.95,2.19,4.14,37.51,3,0.08538899430740038,0.04269449715370019,0.12808349146110057,3.2447817836812147,0.036053130929791274,4.393063583815029,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39,1160,0,0,2,387.8,0.3,0.0,38.7,2,143,10.0,2,0,50,0,0,21,0.0,0.0,0.0,22.78,0,0.0,0.0,0.0,3.0258620689655173,0.03362068965517241,3.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32,270,1,3,0,97.0,76.5,159.0,33.4,4,110,6.7,0,0,0,0,0,4,2.25,0.06,2.31,4.89,4,0.3333333333333333,1.0,1.3333333333333333,10.666666666666666,0.11851851851851852,4.776119402985074,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
82,3348,0,1,6,832.6,203.3,149.0,118.8,5,395,19.1,5,0,0,0,0,62,1.55,1.19,2.74,59.71,1,0.0,0.026881720430107524,0.026881720430107524,2.204301075268817,0.024492234169653525,4.293193717277487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
106,2589,5,4,7,471.6,552.5,752.0,177.5,5,373,17.1,2,1,0,0,0,46,6.97,2.67,9.64,43.46,9,0.17381228273464658,0.13904982618771727,0.3128621089223639,3.6848203939745074,0.040942448821938975,6.198830409356725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12,139,0,0,0,27.6,49.1,32.0,10.8,0,47,2.6,0,0,0,0,0,5,0.42,0.13,0.55,2.61,0,0.0,0.0,0.0,7.76978417266187,0.08633093525179857,4.615384615384615,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
80,2374,4,1,4,433.2,627.7,267.0,132.6,5,375,14.0,10,0,0,0,0,50,5.36,3.36,8.72,43.32,5,0.15164279696714406,0.037910699241786014,0.18955349620893008,3.0328559393428813,0.03369839932603201,5.714285714285714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,2035,0,0,2,497.0,74.9,160.0,73.2,4,234,10.5,4,1,0,0,0,39,1.61,0.39,2.0,37.11,0,0.0,0.0,0.0,1.9901719901719903,0.022113022113022112,4.285714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
126,2563,9,2,7,672.6,231.8,643.0,154.0,15,442,26.2,8,0,0,0,0,44,6.6,1.27,7.87,44.29,11,0.3160358954350371,0.07023019898556379,0.38626609442060084,4.424502536090519,0.049161139289894656,4.809160305343512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
51,1433,1,2,5,282.4,378.3,138.0,80.0,2,293,8.4,2,1,0,0,0,18,1.59,2.68,4.27,19.29,3,0.0628053035589672,0.1256106071179344,0.1884159106769016,3.203070481507327,0.03558967201674808,6.071428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9,161,0,0,0,37.6,26.5,17.0,8.1,0,38,1.9,2,0,0,0,0,4,0.13,0.12,0.25,4.48,0,0.0,0.0,0.0,5.0310559006211175,0.055900621118012424,4.736842105263158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,776,1,1,2,156.4,246.1,186.0,58.7,2,129,6.0,2,0,0,0,0,20,1.61,1.71,3.32,17.58,2,0.11597938144329897,0.11597938144329897,0.23195876288659795,3.827319587628866,0.04252577319587629,5.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,1147,0,1,4,205.4,79.7,29.0,31.5,0,193,7.5,6,0,0,0,0,19,0.22,0.17,0.39,20.67,1,0.0,0.07846556233653008,0.07846556233653008,2.824760244115083,0.03138622493461203,4.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
42,783,3,2,2,187.2,173.3,221.0,56.8,3,152,6.3,2,0,0,0,0,18,2.14,0.47,2.61,14.22,5,0.3448275862068966,0.2298850574712644,0.574712643678161,4.8275862068965525,0.05363984674329502,6.666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54,1824,0,0,5,373.0,37.1,35.0,44.5,1,233,12.9,3,0,0,0,0,33,0.36,0.06,0.42,29.86,0,0.0,0.0,0.0,2.6644736842105265,0.029605263157894735,4.186046511627906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,0,2.0,0.0,0.0,0.2,0,3,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.09,0,0.0,0.0,0.0,90.0,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
47,1394,1,1,2,189.0,295.8,186.0,67.2,2,216,9.4,6,0,0,0,0,25,1.85,1.93,3.78,28.62,2,0.06456241032998565,0.06456241032998565,0.1291248206599713,3.034433285509326,0.03371592539454806,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,659,0,0,2,106.4,54.3,24.0,18.6,2,98,7.2,1,0,0,0,0,9,0.11,0.18,0.29,10.12,0,0.0,0.0,0.0,3.960546282245827,0.04400606980273141,4.027777777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,47,0,0,0,6.4,27.6,6.0,4.0,0,13,0.4,0,0,0,0,0,1,0.03,0.04,0.07,1.23,0,0.0,0.0,0.0,3.829787234042553,0.0425531914893617,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
84,0,0,0,0,0.0,0.0,0.0,0.0,0,0,168.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7560.0,84.0,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12,630,0,0,0,193.8,10.0,0.0,20.4,0,42,2.9,0,0,23,0,0,17,0.0,0.0,0.0,12.98,0,0.0,0.0,0.0,1.7142857142857142,0.01904761904761905,4.137931034482759,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
125,3112,4,7,7,778.4,694.3,435.0,191.0,13,447,24.5,5,1,0,0,0,67,2.69,3.98,6.67,53.27,11,0.11568123393316196,0.20244215938303342,0.3181233933161954,3.6150385604113113,0.040167095115681235,5.1020408163265305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,0,4.0,0.0,0.0,0.4,0,3,0.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,90.0,1.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90,1666,2,7,6,355.6,422.8,200.0,97.2,5,332,18.4,3,0,0,0,0,31,1.46,2.74,4.2,26.55,9,0.10804321728691475,0.37815126050420167,0.4861944777911164,4.861944777911164,0.05402160864345738,4.891304347826087,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,180,0,0,1,60.0,0.0,0.0,6.0,1,29,2.3,0,0,8,0,0,4,0.0,0.0,0.0,3.01,0,0.0,0.0,0.0,4.5,0.05,3.91304347826087,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,6,0,0,0,3.0,14.3,2.0,1.9,0,4,0.2,0,0,0,0,0,0,0.0,0.05,0.05,0.0,0,0.0,0.0,0.0,15.0,0.16666666666666666,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
178,2596,15,7,7,936.2,847.8,940.0,272.2,41,838,25.4,4,0,0,0,0,54,8.73,5.29,14.02,44.53,22,0.5200308166409862,0.24268104776579352,0.7627118644067796,6.1710323574730355,0.06856702619414484,7.0078740157480315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,969,0,1,1,204.2,31.3,55.0,29.1,1,57,4.0,2,0,0,0,2,25,0.5,0.07,0.57,18.56,1,0.0,0.09287925696594426,0.09287925696594426,1.5789473684210524,0.017543859649122806,4.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
